ticker,entry_date,exit_date,entry_price,exit_price,shares,pnl,entry_cost,exit_cost,transaction_cost,liquidity_constrained,hold_days,exit_reason,regime_active_at_entry,overnight_gap,weekend_gap,period
SPY,2021-09-10,2021-09-16,422.6683,419.13,75,-265.37,1.9789,1.9642,3.9431,False,4,RSI_EXIT,True,True,True,OOS
QQQ,2021-09-13,2021-09-16,368.2338,365.942,86,-197.1,2.0482,2.0347,4.0829,False,3,RSI_EXIT,True,True,False,OOS
XLK,2021-09-13,2021-09-16,76.1369,75.7948,420,-143.68,18.2076,18.136,36.3437,False,3,RSI_EXIT,True,True,False,OOS
IWM,2021-09-13,2021-09-20,209.7576,204.3132,152,-827.54,2.4438,2.4009,4.8447,False,5,RSI_EXIT,True,True,True,OOS
XLK,2021-09-21,2021-09-23,74.0913,74.9819,426,379.38,18.0166,18.2422,36.2588,False,2,RSI_EXIT,True,True,False,OOS
SPY,2021-09-21,2021-09-24,410.3816,414.9454,76,346.85,1.9589,1.979,3.9379,False,3,RSI_EXIT,True,True,False,OOS
QQQ,2021-09-21,2021-09-24,357.5437,360.4829,88,258.65,2.049,2.0634,4.1125,False,3,RSI_EXIT,True,True,False,OOS
XLU,2021-09-17,2021-09-27,29.154,28.3454,1092,-883.02,21.572,21.1231,42.695,False,6,MAX_HOLD,True,True,True,OOS
XLU,2021-09-28,2021-10-05,28.0699,28.2626,1130,217.74,21.6832,21.8107,43.4939,False,5,RSI_EXIT,True,True,True,OOS
QQQ,2021-10-01,2021-10-07,348.809,352.8481,90,363.51,2.0605,2.0852,4.1457,False,4,RSI_EXIT,True,True,True,OOS
XLK,2021-10-01,2021-10-07,72.4242,73.5963,437,512.18,18.1552,18.4445,36.5998,False,4,RSI_EXIT,True,True,True,OOS
XLV,2021-09-29,2021-10-07,119.4503,117.7778,265,-443.2,17.2636,17.0527,34.3163,False,6,MAX_HOLD,True,True,True,OOS
XLP,2021-11-22,2021-11-23,64.089,64.4494,497,179.09,18.5122,18.6227,37.1349,False,1,RSI_EXIT,True,True,False,OOS
XLE,2021-11-22,2021-11-24,23.2137,24.2249,1372,1387.4,23.023,23.7608,46.7839,False,2,RSI_EXIT,True,True,False,OOS
XLF,2021-11-18,2021-11-24,36.7037,37.0448,869,296.37,20.3894,20.5598,40.9492,False,4,RSI_EXIT,True,True,True,OOS
IWM,2021-11-22,2021-11-30,220.7705,209.7002,144,-1594.13,2.3931,2.3054,4.6985,False,5,STOP_LOSS,True,True,True,OOS
XLI,2021-11-29,2021-12-03,97.2808,95.5507,329,-569.2,17.7768,17.5679,35.3447,False,4,RSI_EXIT,True,True,False,OOS
XLP,2021-12-02,2021-12-06,62.3569,63.9611,497,797.32,18.1314,18.5733,36.7047,False,2,RSI_EXIT,True,True,True,OOS
XLB,2021-11-29,2021-12-07,39.7702,39.948,806,143.32,20.2483,20.4082,40.6565,False,6,RSI_EXIT,True,True,True,OOS
IWM,2021-12-01,2021-12-08,210.3552,211.6707,150,197.32,2.4096,2.4371,4.8468,False,5,RSI_EXIT,True,True,True,OOS
XLI,2021-12-21,2021-12-23,94.7542,96.4351,338,568.15,17.9215,18.2368,36.1583,False,2,RSI_EXIT,True,True,False,OOS
SPY,2022-01-10,2022-01-12,436.5121,444.8435,73,608.2,1.9869,2.018,4.0049,False,2,RSI_EXIT,True,True,False,OOS
QQQ,2022-01-10,2022-01-12,365.0518,378.287,87,1151.46,2.0798,2.1399,4.2197,False,2,RSI_EXIT,True,True,False,OOS
XLV,2022-01-05,2022-01-12,128.7406,126.8569,250,-470.91,17.4586,17.2457,34.7043,False,5,RSI_EXIT,True,True,True,OOS
XLU,2022-01-07,2022-01-14,30.6743,30.6993,1045,26.11,21.391,21.4073,42.7984,False,5,RSI_EXIT,True,True,True,OOS
IWM,2022-01-19,2022-01-21,197.4182,187.5176,164,-1623.69,2.5431,2.4426,4.9857,False,2,STOP_LOSS,True,True,False,OOS
XLF,2022-01-19,2022-01-21,37.372,35.4578,871,-1667.24,20.7773,19.9529,40.7301,False,2,STOP_LOSS,True,True,False,OOS
SPY,2022-01-19,2022-01-25,432.2008,410.5393,75,-1624.62,2.0266,1.937,3.9636,False,4,STOP_LOSS,True,True,True,OOS
XLV,2022-01-19,2022-01-27,123.6435,119.5175,263,-1085.12,17.6991,17.1263,34.8254,False,6,MAX_HOLD,True,True,True,OOS
QQQ,2022-01-24,2022-01-31,336.8956,343.9499,92,649.0,2.058,2.0993,4.1573,False,5,RSI_EXIT,False,True,True,OOS
XLP,2022-01-26,2022-01-31,66.7643,67.2055,472,208.22,18.1967,18.3253,36.5219,False,3,RSI_EXIT,False,True,True,OOS
IWM,2022-01-24,2022-02-01,183.4826,190.6281,169,1207.59,2.4863,2.5596,5.0459,False,6,RSI_EXIT,False,True,True,OOS
XLF,2022-04-05,2022-04-11,35.3544,35.2062,893,-132.33,20.4114,20.3412,40.7526,False,4,RSI_EXIT,True,True,True,OOS
IWM,2022-04-11,2022-04-14,186.7326,190.4818,168,629.87,2.5292,2.5481,5.0773,False,3,RSI_EXIT,True,True,False,OOS
XLI,2022-04-06,2022-04-14,93.7443,94.2124,336,157.27,17.5753,17.6457,35.221,False,6,RSI_EXIT,True,True,True,OOS
QQQ,2022-04-12,2022-04-20,337.1659,338.4176,93,116.41,2.0977,2.1019,4.1995,False,5,RSI_EXIT,False,True,True,OOS
XLK,2022-04-12,2022-04-20,72.9623,73.3241,433,156.63,18.2,18.2961,36.4962,False,5,RSI_EXIT,False,True,True,OOS
XLE,2022-12-06,2022-12-09,38.7067,36.7243,822,-1629.53,20.2741,19.4276,39.7018,False,3,STOP_LOSS,False,True,False,OOS
XLU,2023-01-19,2023-01-25,31.4849,31.0311,997,-452.41,20.9239,20.6977,41.6216,False,4,RSI_EXIT,False,True,True,OOS
XLP,2023-02-10,2023-02-13,66.3508,67.0896,471,347.96,18.1493,18.3519,36.5012,False,1,RSI_EXIT,True,True,True,OOS
XLU,2023-02-10,2023-02-14,30.1122,30.7912,1039,705.51,21.0538,21.4403,42.494,False,2,RSI_EXIT,True,True,True,OOS
XLE,2023-02-21,2023-02-28,37.7762,38.4679,835,577.56,20.2378,20.5166,40.7544,False,5,RSI_EXIT,True,True,True,OOS
XLF,2023-02-22,2023-03-01,33.8101,33.6902,932,-111.71,20.5395,20.4844,41.0239,False,5,RSI_EXIT,True,True,True,OOS
SPY,2023-02-22,2023-03-02,383.0233,376.4174,82,-541.68,2.0136,1.982,3.9956,False,6,MAX_HOLD,True,True,True,OOS
XLK,2023-02-22,2023-03-02,66.8792,66.005,471,-411.74,18.39,18.1823,36.5722,False,6,MAX_HOLD,True,True,True,OOS
XLP,2023-03-01,2023-03-03,65.9011,66.4388,479,257.56,18.3204,18.4782,36.7986,False,2,RSI_EXIT,True,True,False,OOS
XLV,2023-03-01,2023-03-06,119.9898,122.416,263,638.1,17.2082,17.5601,34.7683,False,3,RSI_EXIT,True,True,True,OOS
XLU,2023-03-02,2023-03-06,28.9253,29.9947,1085,1160.28,21.3625,21.9744,43.3369,False,2,RSI_EXIT,True,True,True,OOS
SPY,2023-03-13,2023-03-15,366.0447,369.9086,84,324.56,1.9859,2.0027,3.9886,False,2,RSI_EXIT,False,True,False,OOS
XLY,2023-03-10,2023-03-15,68.1638,67.4524,468,-332.92,18.5784,18.4004,36.9787,False,3,RSI_EXIT,True,True,True,OOS
XLF,2023-03-10,2023-03-15,31.4483,29.8359,1016,-1638.2,21.2383,20.4443,41.6826,False,3,STOP_LOSS,True,True,True,OOS
IWM,2023-03-10,2023-03-17,173.0158,164.3376,184,-1596.78,2.6262,2.537,5.1632,False,5,STOP_LOSS,True,True,True,OOS
SPY,2023-04-26,2023-04-28,391.4139,395.9542,79,358.68,1.9642,1.9846,3.9488,False,2,RSI_EXIT,True,True,False,OOS
QQQ,2023-04-26,2023-04-28,307.9979,314.5096,101,657.69,2.1025,2.1403,4.2428,False,2,RSI_EXIT,True,True,False,OOS
XLK,2023-04-26,2023-04-28,71.7894,73.0333,433,538.61,17.8952,18.1866,36.0819,False,2,RSI_EXIT,True,True,False,OOS
IWM,2023-04-26,2023-05-01,165.7989,168.4377,187,493.44,2.5762,2.5979,5.1741,False,3,RSI_EXIT,True,True,True,OOS
XLF,2023-05-05,2023-05-08,30.5749,30.953,1039,392.87,21.234,21.4535,42.6874,False,1,RSI_EXIT,True,True,True,OOS
XLE,2023-05-04,2023-05-12,35.8565,35.7059,882,-132.81,20.4358,20.3961,40.8319,False,6,MAX_HOLD,True,True,True,OOS
XLV,2023-05-17,2023-05-22,124.7596,125.0234,254,67.0,17.2214,17.2623,34.4836,False,3,RSI_EXIT,True,True,True,OOS
XLP,2023-05-19,2023-05-30,70.1089,67.2373,452,-1297.96,18.2058,17.5701,35.7759,False,6,MAX_HOLD,True,True,True,OOS
XLU,2023-05-19,2023-05-30,30.3615,29.4911,1044,-908.71,21.2568,20.7774,42.0341,False,6,MAX_HOLD,True,True,True,OOS
XLU,2023-05-31,2023-06-01,29.3803,29.6506,1055,285.22,20.9194,21.0842,42.0036,False,1,RSI_EXIT,True,True,False,OOS
XLV,2023-05-26,2023-06-02,121.514,122.7225,256,309.36,16.9125,17.1051,34.0176,False,4,RSI_EXIT,True,True,True,OOS
XLE,2023-06-01,2023-06-05,34.8356,36.7393,895,1703.8,20.2503,21.1375,41.3878,False,2,RSI_EXIT,True,True,True,OOS
XLB,2023-05-25,2023-06-05,35.9565,37.0926,870,988.44,20.2364,20.812,41.0484,False,6,RSI_EXIT,True,True,True,OOS
IWM,2023-06-26,2023-06-28,174.1832,176.616,183,445.2,2.6057,2.6303,5.236,False,2,RSI_EXIT,True,True,False,OOS
XLF,2023-06-26,2023-06-28,31.3057,31.4554,1022,153.08,21.2205,21.3217,42.5422,False,2,RSI_EXIT,True,True,False,OOS
XLV,2023-07-10,2023-07-17,123.295,125.3948,260,545.96,17.4452,17.729,35.1742,False,5,RSI_EXIT,True,True,True,OOS
XLV,2023-08-07,2023-08-08,126.9169,128.6694,252,441.64,17.3577,17.5982,34.9558,False,1,RSI_EXIT,True,True,False,OOS
XLU,2023-08-02,2023-08-10,30.3572,29.7191,1064,-678.98,21.6655,21.337,43.0024,False,6,MAX_HOLD,True,True,True,OOS
SPY,2023-08-07,2023-08-15,433.4272,431.0167,73,-175.97,1.9668,1.958,3.9247,False,6,RSI_EXIT,True,True,True,OOS
XLK,2023-08-07,2023-08-15,84.4019,82.9232,380,-561.88,18.1167,17.8442,35.9608,False,6,RSI_EXIT,True,True,True,OOS
IWM,2023-08-10,2023-08-18,185.5736,175.8633,172,-1670.16,2.526,2.4374,4.9634,False,6,MAX_HOLD,True,True,True,OOS
SPY,2023-08-18,2023-08-22,418.6099,426.1006,74,554.31,1.9382,1.9665,3.9047,False,2,RSI_EXIT,True,True,True,OOS
XLF,2023-08-16,2023-08-24,32.7036,32.4216,974,-274.74,20.915,20.7859,41.701,False,6,MAX_HOLD,True,True,True,OOS
XLP,2023-08-16,2023-08-24,68.6562,67.1113,464,-716.82,18.3662,18.0251,36.3913,False,6,MAX_HOLD,True,True,True,OOS
XLI,2023-08-17,2023-08-24,103.0913,102.229,308,-265.6,17.5291,17.4236,34.9527,False,5,RSI_EXIT,True,True,True,OOS
XLB,2023-08-23,2023-08-29,38.2846,38.5579,819,223.83,19.9213,20.0892,40.0105,False,4,RSI_EXIT,True,True,True,OOS
XLU,2023-09-06,2023-09-08,28.4205,28.8276,1108,451.07,21.414,21.6831,43.0971,False,2,RSI_EXIT,True,True,False,OOS
XLP,2023-09-06,2023-09-12,66.344,67.1206,475,368.9,18.2391,18.4582,36.6974,False,4,RSI_EXIT,True,True,True,OOS
XLI,2023-09-11,2023-09-15,101.7178,100.9527,311,-237.95,17.5102,17.4026,34.9128,False,4,RSI_EXIT,True,True,False,OOS
QQQ,2023-09-22,2023-09-29,354.3822,356.2177,89,163.36,2.0659,2.0688,4.1347,False,5,RSI_EXIT,True,True,True,OOS
IWM,2023-09-22,2023-09-29,171.4031,173.5468,184,394.44,2.5789,2.5953,5.1742,False,5,RSI_EXIT,True,True,True,OOS
SPY,2023-09-22,2023-10-02,419.1946,413.4915,75,-427.73,1.9703,1.9461,3.9164,False,6,MAX_HOLD,True,True,True,OOS
XLK,2023-09-22,2023-10-02,81.0885,80.6179,390,-183.51,17.9549,17.8629,35.8178,False,6,RSI_EXIT,True,True,True,OOS
XLU,2023-09-29,2023-10-02,27.5239,26.1114,1155,-1631.41,21.8783,21.1204,42.9987,False,1,STOP_LOSS,True,True,True,OOS
XLF,2023-10-04,2023-10-09,31.1474,31.452,1009,307.28,20.8653,21.0435,41.9088,False,3,RSI_EXIT,True,True,True,OOS
XLU,2023-10-03,2023-10-09,25.8591,26.4714,1208,739.7,21.9089,22.2932,44.202,False,4,RSI_EXIT,True,True,True,OOS
XLE,2023-10-05,2023-10-10,38.975,40.8371,805,1498.97,19.9029,20.6903,40.5932,False,3,RSI_EXIT,True,True,True,OOS
XLP,2023-10-04,2023-10-11,63.5962,63.2326,494,-179.63,18.3045,18.2386,36.5431,False,5,RSI_EXIT,True,True,True,OOS
QQQ,2023-10-23,2023-10-25,348.1052,351.4489,91,304.27,2.081,2.1012,4.1823,False,2,RSI_EXIT,True,True,False,OOS
SPY,2023-10-23,2023-10-31,406.7484,403.3726,78,-263.31,2.0,1.9889,3.9889,False,6,MAX_HOLD,True,True,True,OOS
XLK,2023-10-23,2023-10-31,80.1731,80.0871,397,-34.17,18.0661,18.0639,36.1301,False,6,RSI_EXIT,True,True,True,OOS
XLY,2023-10-23,2023-10-31,74.0358,73.9262,429,-47.03,18.2661,18.2629,36.529,False,6,RSI_EXIT,True,True,True,OOS
XLE,2023-10-25,2023-11-02,40.3998,39.2388,796,-924.11,20.2501,19.8012,40.0513,False,6,MAX_HOLD,True,True,True,OOS
XLE,2023-12-07,2023-12-14,37.9468,38.2992,832,293.22,20.0807,20.2827,40.3635,False,5,RSI_EXIT,True,True,True,OOS
SPY,2024-01-04,2024-01-09,455.7858,459.2039,69,235.85,1.9355,1.9486,3.8841,False,3,RSI_EXIT,True,True,True,OOS
QQQ,2024-01-03,2024-01-09,395.0884,396.9937,80,152.43,2.0168,2.0276,4.0445,False,4,RSI_EXIT,True,True,True,OOS
IWM,2024-01-04,2024-01-09,188.8998,189.152,166,41.87,2.4876,2.494,4.9816,False,3,RSI_EXIT,True,True,True,OOS
XLK,2024-01-03,2024-01-09,91.5988,92.2649,345,229.81,17.6611,17.8083,35.4693,False,4,RSI_EXIT,True,True,True,OOS
XLE,2024-01-11,2024-01-16,38.1716,38.3602,833,157.09,20.2414,20.3313,40.5727,False,2,RSI_EXIT,True,True,True,OOS
IWM,2024-01-17,2024-01-22,183.1275,188.9574,173,1008.57,2.5301,2.5823,5.1124,False,3,RSI_EXIT,True,True,True,OOS
XLF,2024-01-18,2024-01-22,35.9796,36.7735,882,700.19,20.3673,20.7288,41.0961,False,2,RSI_EXIT,True,True,True,OOS
XLU,2024-01-12,2024-01-23,29.6743,28.3764,1075,-1395.3,21.5054,20.802,42.3074,False,6,MAX_HOLD,True,True,True,OOS
XLB,2024-01-17,2024-01-23,39.1648,39.695,810,429.44,20.0986,20.2878,40.3863,False,4,RSI_EXIT,True,True,True,OOS
XLP,2024-01-23,2024-01-24,67.9027,68.1443,472,114.02,18.4891,18.5766,37.0657,False,1,RSI_EXIT,True,True,False,OOS
XLY,2024-01-26,2024-01-30,84.2558,85.5582,380,494.93,18.0737,18.3573,36.431,False,2,RSI_EXIT,True,True,True,OOS
XLY,2024-04-05,2024-04-09,87.7895,89.1603,366,501.69,18.0619,18.3421,36.4041,False,2,RSI_EXIT,True,True,True,OOS
XLP,2024-04-05,2024-04-10,70.3668,70.1438,457,-101.91,18.4689,18.4271,36.896,False,3,RSI_EXIT,True,True,True,OOS
XLV,2024-04-05,2024-04-15,137.1087,135.4048,234,-398.73,17.3214,17.1484,34.4698,False,6,MAX_HOLD,True,True,True,OOS
XLV,2024-04-16,2024-04-22,135.2708,134.6897,235,-136.56,17.1875,17.1328,34.3203,False,4,RSI_EXIT,True,True,True,OOS
XLE,2024-04-16,2024-04-22,44.6086,44.2817,714,-233.35,19.6066,19.509,39.1156,False,4,RSI_EXIT,True,True,True,OOS
XLF,2024-04-15,2024-04-22,39.3749,39.3447,817,-24.71,20.2749,20.2802,40.5552,False,5,RSI_EXIT,True,True,True,OOS
XLB,2024-04-15,2024-04-23,43.7482,42.2802,736,-1080.43,19.9889,19.4549,39.4438,False,6,MAX_HOLD,True,True,True,OOS
SPY,2024-04-22,2024-04-24,486.0318,494.4947,65,550.08,1.9259,1.9558,3.8817,False,2,RSI_EXIT,True,True,False,OOS
QQQ,2024-04-22,2024-04-24,412.8029,423.5217,77,825.35,2.0146,2.06,4.0746,False,2,RSI_EXIT,True,True,False,OOS
XLK,2024-04-22,2024-04-24,95.8403,97.9934,332,714.86,17.7403,18.1322,35.8724,False,2,RSI_EXIT,True,True,False,OOS
XLF,2024-05-01,2024-05-06,39.1324,39.5967,826,383.52,20.3889,20.602,40.9909,False,3,RSI_EXIT,True,True,True,OOS
XLE,2024-05-24,2024-05-29,43.1539,43.1472,752,-5.03,20.1536,20.151,40.3046,False,2,RSI_EXIT,True,True,True,OOS
IWM,2024-05-24,2024-06-03,199.8503,202.4928,162,428.1,2.513,2.5282,5.0412,False,5,RSI_EXIT,True,True,True,OOS
XLV,2024-05-29,2024-06-03,136.8379,138.7677,236,455.44,17.4411,17.7059,35.147,False,3,RSI_EXIT,True,True,True,OOS
XLF,2024-06-17,2024-06-18,39.3458,39.6936,829,288.3,20.5657,20.7263,41.292,False,1,RSI_EXIT,True,True,False,OOS
XLP,2024-06-13,2024-06-18,72.7677,73.5185,449,337.1,18.7351,18.9175,37.6526,False,3,RSI_EXIT,True,True,True,OOS
XLU,2024-06-10,2024-06-18,33.011,32.3451,989,-658.51,21.4852,21.166,42.6512,False,6,MAX_HOLD,True,True,True,OOS
XLE,2024-06-17,2024-06-21,41.2628,42.4252,790,918.32,20.4391,20.9274,41.3665,False,3,RSI_EXIT,True,True,False,OOS
XLB,2024-07-02,2024-07-05,41.9543,42.3705,783,325.87,20.5427,20.7191,41.2618,False,2,RSI_EXIT,True,True,False,OOS
XLP,2024-07-02,2024-07-08,72.7911,73.959,451,526.69,18.7941,19.0902,37.8843,False,3,RSI_EXIT,True,True,True,OOS
XLV,2024-07-02,2024-07-10,140.2484,140.7767,234,123.61,17.6384,17.7427,35.3811,False,5,RSI_EXIT,True,True,True,OOS
XLE,2024-07-10,2024-07-12,41.9441,42.903,790,757.53,20.6889,21.0937,41.7826,False,2,RSI_EXIT,True,True,False,OOS
XLK,2024-07-18,2024-07-25,112.2442,106.5139,296,-1696.18,18.3401,17.5397,35.8798,False,5,STOP_LOSS,True,True,True,OOS
QQQ,2024-07-19,2024-07-29,474.7277,461.3541,69,-922.78,2.0342,1.9979,4.0321,False,6,MAX_HOLD,True,True,True,OOS
IWM,2024-08-05,2024-08-09,193.666,202.5881,168,1498.93,2.5946,2.6724,5.2671,False,4,RSI_EXIT,True,True,False,OOS
XLE,2024-08-06,2024-08-09,41.0502,42.0902,801,833.04,20.6624,21.115,41.7774,False,3,RSI_EXIT,True,True,False,OOS
XLF,2024-08-06,2024-08-09,39.9594,41.067,822,910.4,20.7023,21.1894,41.8917,False,3,RSI_EXIT,True,True,False,OOS
XLY,2024-08-06,2024-08-12,84.8484,86.0269,387,456.07,18.7871,19.0522,37.8393,False,4,RSI_EXIT,True,True,True,OOS
SPY,2024-09-09,2024-09-11,533.4575,537.3592,62,241.91,2.0007,2.0115,4.0121,False,2,RSI_EXIT,True,True,False,OOS
QQQ,2024-09-09,2024-09-11,448.879,455.6083,74,497.96,2.1012,2.1258,4.227,False,2,RSI_EXIT,True,True,False,OOS
XLK,2024-09-09,2024-09-11,102.1647,104.3391,328,713.22,18.7481,19.1375,37.8856,False,2,RSI_EXIT,True,True,False,OOS
IWM,2024-09-09,2024-09-13,203.6964,209.4179,164,938.33,2.6153,2.661,5.2763,False,4,RSI_EXIT,True,True,False,OOS
XLV,2024-09-26,2024-10-01,148.6478,150.095,230,332.85,18.3545,18.5383,36.8927,False,3,RSI_EXIT,True,True,True,OOS
XLY,2024-10-04,2024-10-10,97.6949,97.7339,350,13.65,19.0733,19.1197,38.1929,False,4,RSI_EXIT,True,True,True,OOS
XLP,2024-10-03,2024-10-10,78.5219,78.2792,436,-105.82,19.4155,19.3851,38.8006,False,5,RSI_EXIT,True,True,True,OOS
XLU,2024-10-08,2024-10-15,38.2256,38.5646,891,302.01,21.6761,21.8525,43.5286,False,5,RSI_EXIT,True,True,True,OOS
XLY,2024-10-24,2024-10-25,97.9717,98.9676,350,348.55,19.1917,19.3863,38.578,False,1,RSI_EXIT,True,True,False,OOS
IWM,2024-10-24,2024-10-29,216.4491,216.7208,158,42.92,2.5871,2.5919,5.179,False,3,RSI_EXIT,True,True,True,OOS
XLV,2024-10-25,2024-11-04,146.1427,143.5121,235,-618.2,18.4737,18.1808,36.6545,False,6,MAX_HOLD,True,True,True,OOS
XLI,2024-10-25,2024-11-04,133.555,131.2288,257,-597.83,18.5882,18.2972,36.8854,False,6,MAX_HOLD,True,True,True,OOS
XLB,2024-10-25,2024-11-04,45.9209,45.4374,750,-362.65,21.1678,21.0336,42.2014,False,6,MAX_HOLD,True,True,True,OOS
XLE,2024-10-29,2024-11-05,42.4527,42.8809,807,345.61,21.3758,21.553,42.9288,False,5,RSI_EXIT,True,True,True,OOS
XLV,2024-11-15,2024-11-21,140.0992,139.1299,243,-235.53,18.3794,18.289,36.6684,False,4,RSI_EXIT,True,True,True,OOS
SPY,2024-11-18,2024-11-22,575.9338,583.1737,58,419.91,1.9947,2.0151,4.0098,False,4,RSI_EXIT,True,True,False,OOS
QQQ,2024-11-18,2024-11-22,494.226,500.4048,68,420.15,2.0834,2.103,4.1864,False,4,RSI_EXIT,True,True,False,OOS
XLK,2024-11-18,2024-11-22,113.3829,115.4118,299,606.66,18.7293,19.0467,37.776,False,4,RSI_EXIT,True,True,False,OOS
XLE,2024-12-05,2024-12-13,44.1553,42.8238,779,-1037.26,21.2722,20.7697,42.042,False,6,MAX_HOLD,True,True,True,OOS
XLV,2024-12-06,2024-12-16,141.6297,137.1824,242,-1076.23,18.5076,17.9578,36.4654,False,6,MAX_HOLD,True,True,True,OOS
XLB,2024-12-06,2024-12-16,44.9397,43.2099,765,-1323.3,21.2713,20.5925,41.8638,False,6,MAX_HOLD,True,True,True,OOS
XLU,2024-12-10,2024-12-18,37.6365,36.6743,909,-874.6,21.8924,21.4668,43.3593,False,6,MAX_HOLD,True,True,True,OOS
XLE,2024-12-16,2024-12-18,42.4384,40.2659,788,-1711.9,20.8537,20.0147,40.8683,False,2,STOP_LOSS,True,True,False,OOS
XLF,2024-12-18,2024-12-23,48.0909,47.1291,686,-659.79,20.0419,19.7246,39.7665,False,3,RSI_EXIT,True,True,True,OOS
XLI,2024-12-13,2024-12-23,135.0924,130.7486,248,-1077.25,18.1227,17.6198,35.7425,False,6,MAX_HOLD,True,True,True,OOS
SPY,2024-12-19,2024-12-24,580.9835,587.5022,55,358.52,1.9015,1.9213,3.8228,False,3,RSI_EXIT,True,True,True,OOS
XLV,2024-12-17,2024-12-24,135.2058,135.6026,244,96.81,17.8441,17.9157,35.7597,False,5,RSI_EXIT,True,True,True,OOS
