ticker,entry_date,exit_date,entry_price,exit_price,shares,pnl,entry_cost,exit_cost,transaction_cost,liquidity_constrained,hold_days,exit_reason,regime_active_at_entry,overnight_gap,weekend_gap,period
VB,2020-09-22,2020-09-29,139.6828,141.9034,46,102.15,3.5216,3.5951,7.1167,False,5,RSI_EXIT,True,True,True,OOS
IWM,2020-10-29,2020-11-04,142.974,147.6092,46,213.22,0.5719,0.5828,1.1547,False,4,RSI_EXIT,True,True,True,OOS
IJH,2020-10-29,2020-11-04,34.9378,36.1444,189,228.04,4.3003,4.4203,8.7206,False,4,RSI_EXIT,True,True,True,OOS
VB,2020-10-29,2020-11-04,144.5311,150.5844,45,272.4,3.544,3.6883,7.2323,False,4,RSI_EXIT,True,True,True,OOS
IWM,2021-02-01,2021-02-03,195.4277,200.5883,34,175.46,0.5133,0.5222,1.0355,False,2,RSI_EXIT,True,True,False,OOS
IJH,2021-01-28,2021-02-04,44.1728,44.8805,154,108.98,4.2127,4.267,8.4797,False,5,HIGH_EXIT,True,True,True,OOS
VB,2021-01-28,2021-02-04,187.9252,191.8346,36,140.74,3.6114,3.6849,7.2963,False,5,HIGH_EXIT,True,True,True,OOS
IJH,2021-03-24,2021-03-29,47.3759,48.476,146,160.62,4.2369,4.3218,8.5587,False,3,RSI_EXIT,True,True,True,OOS
IWM,2021-03-24,2021-04-01,206.402,209.1473,33,90.6,0.5194,0.523,1.0424,False,6,HIGH_EXIT,True,True,True,OOS
VB,2021-03-24,2021-04-05,196.7753,203.5981,35,238.8,3.6982,3.8151,7.5132,False,7,RSI_EXIT,True,True,True,OOS
IWM,2021-04-21,2021-04-26,204.1189,213.4734,34,318.05,0.5282,0.5439,1.0721,False,3,RSI_EXIT,True,True,True,OOS
IJR,2021-04-21,2021-04-26,98.9568,103.0226,71,288.67,3.9078,4.0516,7.9593,False,3,HIGH_EXIT,True,True,True,OOS
IWM,2021-05-13,2021-05-18,200.6295,208.1975,35,264.88,0.5378,0.5519,1.0897,False,3,HIGH_EXIT,True,True,True,OOS
VB,2021-05-13,2021-05-25,197.5811,204.536,36,250.38,3.7948,3.9268,7.7216,False,8,HIGH_EXIT,True,True,True,OOS
IJH,2021-05-13,2021-05-27,48.9931,50.5982,147,235.95,4.3727,4.4974,8.8701,False,10,HIGH_EXIT,True,True,True,OOS
IJH,2021-06-18,2021-06-25,48.928,50.4016,151,222.52,4.4771,4.6002,9.0774,False,5,HIGH_EXIT,True,True,True,OOS
VB,2021-06-18,2021-06-25,204.8003,210.7946,36,215.79,3.9165,4.0321,7.9486,False,5,RSI_EXIT,True,True,True,OOS
IJR,2021-06-18,2021-06-25,102.455,105.832,72,243.14,4.0897,4.2154,8.3051,False,5,RSI_EXIT,True,True,True,OOS
IJH,2021-07-09,2021-07-13,49.826,50.2263,153,61.24,4.6198,4.6562,9.2759,False,2,HIGH_EXIT,True,True,True,OOS
IWM,2021-07-08,2021-07-22,206.5825,208.5856,36,72.11,0.5608,0.567,1.1278,False,10,HIGH_EXIT,True,True,True,OOS
VB,2021-07-16,2021-07-22,204.3123,205.1832,37,32.22,4.0261,4.0527,8.0788,False,4,HIGH_EXIT,True,True,True,OOS
IJR,2021-07-07,2021-07-22,102.6033,101.2118,74,-102.97,4.2066,4.1647,8.3713,False,11,HIGH_EXIT,True,True,True,OOS
IWM,2021-08-18,2021-08-24,203.5588,207.5026,37,145.92,0.57,0.5787,1.1488,False,4,HIGH_EXIT,True,True,True,OOS
VB,2021-08-18,2021-08-25,203.7717,207.9192,37,153.46,4.005,4.0943,8.0993,False,5,RSI_EXIT,True,True,True,OOS
IJR,2021-08-18,2021-08-25,100.7496,102.573,75,136.75,4.19,4.2627,8.4527,False,5,RSI_EXIT,True,True,True,OOS
IWM,2021-09-13,2021-09-24,210.2561,210.6819,36,15.33,0.5688,0.5694,1.1382,False,9,RSI_EXIT,True,True,True,OOS
IJH,2021-09-13,2021-09-24,50.47,50.2217,153,-37.99,4.6617,4.6493,9.311,False,9,RSI_EXIT,True,True,True,OOS
VB,2021-09-13,2021-09-24,208.8579,208.9176,37,2.21,4.1166,4.1214,8.238,False,9,RSI_EXIT,True,True,True,OOS
IJR,2021-10-28,2021-11-02,103.9996,107.7909,74,280.56,4.2546,4.4033,8.658,False,3,RSI_EXIT,True,True,True,OOS
IWM,2021-11-19,2021-12-01,220.3977,203.8373,35,-579.61,0.5709,0.5407,1.1116,False,7,STOP_LOSS,True,True,True,OOS
VB,2021-11-22,2021-12-01,218.2455,201.6624,35,-580.41,4.0521,3.7642,7.8162,False,6,STOP_LOSS,True,True,True,OOS
IJR,2021-11-22,2021-12-01,109.6044,101.272,71,-591.6,4.2874,3.9925,8.2799,False,6,STOP_LOSS,True,True,True,OOS
IJH,2021-12-02,2021-12-08,50.0427,52.5313,146,363.32,4.4282,4.6215,9.0497,False,4,HIGH_EXIT,False,True,True,OOS
IJH,2021-12-21,2021-12-23,50.6611,52.1568,146,218.36,4.4816,4.5985,9.0801,False,2,HIGH_EXIT,False,True,False,OOS
IWM,2022-01-06,2022-01-20,206.4257,190.9145,36,-558.4,0.5627,0.5329,1.0957,False,9,STOP_LOSS,False,True,True,OOS
IJH,2022-01-19,2022-01-27,51.2533,47.3518,144,-561.81,4.4481,4.1608,8.6089,False,6,STOP_LOSS,True,True,True,OOS
IJR,2022-01-19,2022-01-27,103.9943,96.0879,71,-561.35,4.0854,3.7995,7.8849,False,6,STOP_LOSS,False,True,True,OOS
IJH,2022-12-07,2022-12-14,47.0926,47.6358,149,80.94,4.313,4.3385,8.6515,False,5,HIGH_EXIT,True,True,True,OOS
IJH,2022-12-16,2023-01-05,45.9122,46.3829,154,72.48,4.3491,4.3881,8.7372,False,12,HIGH_EXIT,False,True,True,OOS
IJH,2023-02-22,2023-03-03,49.6709,50.134,142,65.76,4.2789,4.3049,8.5838,False,7,HIGH_EXIT,True,True,True,OOS
VB,2023-02-22,2023-03-03,188.6308,190.0569,37,52.77,3.7485,3.766,7.5145,False,7,HIGH_EXIT,True,True,True,OOS
IWM,2023-02-22,2023-03-06,180.5795,184.1364,39,138.72,0.5599,0.5651,1.1249,False,8,RSI_EXIT,True,True,True,OOS
IWM,2023-03-10,2023-03-22,173.4268,169.6788,41,-153.67,0.5726,0.5646,1.1372,False,8,HIGH_EXIT,True,True,True,OOS
IJH,2023-03-10,2023-03-22,47.9597,46.9157,149,-155.57,4.3572,4.292,8.6492,False,8,HIGH_EXIT,True,True,True,OOS
VB,2023-03-10,2023-03-22,182.0441,177.2102,39,-188.52,3.8221,3.743,7.5652,False,8,HIGH_EXIT,True,True,True,OOS
VB,2023-04-26,2023-05-16,176.2786,176.663,39,14.99,3.6899,3.7041,7.394,False,14,RSI_EXIT,False,True,True,OOS
IJH,2023-04-26,2023-05-18,46.678,46.918,150,36.0,4.2863,4.316,8.6023,False,16,HIGH_EXIT,False,True,True,OOS
IJH,2023-06-26,2023-06-28,48.3198,49.2648,145,137.04,4.267,4.3417,8.6087,False,2,RSI_EXIT,True,True,False,OOS
VB,2023-06-26,2023-06-29,183.496,188.1372,38,176.37,3.7424,3.8354,7.5777,False,3,RSI_EXIT,True,True,False,OOS
IWM,2023-06-26,2023-06-30,174.5971,182.1349,40,301.51,0.5591,0.5745,1.1336,False,4,RSI_EXIT,True,True,False,OOS
VB,2023-08-10,2023-08-29,195.1803,189.1554,36,-216.9,3.7348,3.6317,7.3665,False,13,HIGH_EXIT,True,True,True,OOS
IJR,2023-08-11,2023-08-29,97.3674,94.8407,73,-184.45,3.9417,3.854,7.7957,False,12,HIGH_EXIT,True,True,True,OOS
IWM,2023-08-10,2023-08-30,186.0146,181.6223,38,-166.91,0.5507,0.542,1.0927,False,14,RSI_EXIT,True,True,True,OOS
IWM,2023-09-14,2023-09-15,178.5545,178.7778,39,8.71,0.5517,0.552,1.1037,False,1,HIGH_EXIT,True,True,False,OOS
IJH,2023-09-14,2023-09-15,49.7443,49.7092,141,-4.95,4.2391,4.2399,8.4791,False,1,HIGH_EXIT,True,True,False,OOS
VB,2023-09-14,2023-09-15,189.1652,188.8959,37,-9.96,3.7387,3.7357,7.4743,False,1,HIGH_EXIT,True,True,False,OOS
IJH,2023-09-21,2023-09-29,48.7298,48.697,144,-4.72,4.2583,4.2584,8.5167,False,6,HIGH_EXIT,True,True,True,OOS
VB,2023-09-21,2023-09-29,184.4287,184.3665,38,-2.36,3.7473,3.7456,7.4928,False,6,HIGH_EXIT,True,True,True,OOS
IJH,2024-01-04,2024-01-22,52.3964,53.3212,134,123.93,4.2094,4.2705,8.4799,False,11,HIGH_EXIT,True,True,True,OOS
IWM,2024-01-04,2024-01-23,189.3486,193.3777,37,149.08,0.5447,0.5507,1.0954,False,12,RSI_EXIT,True,True,True,OOS
VB,2024-01-04,2024-01-23,200.4067,205.2883,35,170.86,3.7367,3.815,7.5516,False,12,RSI_EXIT,True,True,True,OOS
IWM,2024-03-19,2024-03-21,194.9295,202.4563,36,270.97,0.5366,0.5511,1.0877,False,2,RSI_EXIT,True,True,False,OOS
IJR,2024-03-15,2024-03-21,101.2412,104.7777,70,247.55,3.9109,4.0417,7.9526,False,4,RSI_EXIT,True,True,True,OOS
IWM,2024-04-15,2024-04-24,195.0235,193.8198,37,-44.54,0.5555,0.5527,1.1082,False,7,RSI_EXIT,True,True,True,OOS
IJH,2024-04-15,2024-04-24,56.7578,56.282,128,-60.9,4.3039,4.2761,8.5799,False,7,RSI_EXIT,True,True,True,OOS
VB,2024-04-15,2024-04-24,212.18,210.3322,34,-62.83,3.8322,3.8035,7.6357,False,7,RSI_EXIT,True,True,True,OOS
IWM,2024-05-24,2024-06-03,200.3252,202.9747,36,95.38,0.5494,0.5536,1.103,False,5,HIGH_EXIT,True,True,True,OOS
IJH,2024-05-24,2024-06-03,57.79,58.432,125,80.24,4.2654,4.3087,8.5741,False,5,HIGH_EXIT,True,True,True,OOS
VB,2024-05-24,2024-06-13,215.7294,214.2085,33,-50.19,3.7745,3.7556,7.53,False,13,HIGH_EXIT,True,True,True,OOS
IJR,2024-06-12,2024-06-25,105.2459,102.6573,69,-178.62,4.0083,3.9221,7.9304,False,8,HIGH_EXIT,True,True,True,OOS
IWM,2024-08-05,2024-08-14,194.1261,204.6201,37,388.28,0.5574,0.5767,1.134,False,7,HIGH_EXIT,True,True,True,OOS
IJH,2024-08-05,2024-08-14,54.9713,57.8029,131,370.95,4.2963,4.4833,8.7796,False,7,HIGH_EXIT,True,True,True,OOS
VB,2024-08-05,2024-08-14,204.9722,217.4023,35,435.05,3.8373,4.0605,7.8978,False,7,HIGH_EXIT,True,True,True,OOS
IJH,2024-09-06,2024-09-13,58.3108,58.7589,129,57.81,4.4424,4.4733,8.9157,False,5,HIGH_EXIT,True,True,True,OOS
IWM,2024-09-09,2024-09-16,204.1804,213.4472,36,333.61,0.5604,0.5773,1.1377,False,5,RSI_EXIT,True,True,True,OOS
IJR,2024-09-06,2024-09-16,109.0897,111.0927,69,138.21,4.1565,4.2252,8.3817,False,6,RSI_EXIT,True,True,True,OOS
IWM,2024-10-24,2024-10-29,216.9636,217.2364,35,9.55,0.5638,0.5646,1.1283,False,3,HIGH_EXIT,True,True,True,OOS
IJH,2024-10-24,2024-10-30,61.3574,61.2955,125,-7.74,4.4804,4.483,8.9634,False,4,HIGH_EXIT,True,True,True,OOS
IJH,2024-11-01,2024-11-06,60.9948,64.2527,126,410.5,4.4962,4.7225,9.2187,False,3,RSI_EXIT,True,True,True,OOS
VB,2024-10-24,2024-11-06,232.648,244.8931,33,404.09,4.0491,4.2896,8.3387,False,9,RSI_EXIT,True,True,True,OOS
IJH,2024-12-11,2024-12-27,65.0823,61.8114,121,-395.78,4.5654,4.3758,8.9412,False,11,HIGH_EXIT,True,True,True,OOS
VB,2024-12-11,2024-12-27,251.4675,239.3291,31,-376.29,4.091,3.9171,8.008,False,11,HIGH_EXIT,True,True,True,OOS
IJR,2024-12-11,2024-12-27,121.904,114.6095,64,-466.85,4.2492,4.0234,8.2726,False,11,HIGH_EXIT,True,True,True,OOS
