ticker,entry_date,exit_date,entry_price,exit_price,shares,pnl,entry_cost,exit_cost,transaction_cost,liquidity_constrained,hold_days,exit_reason,regime_active_at_entry,overnight_gap,weekend_gap,period
XLI,2014-07-30,2014-08-07,42.9234,41.7941,563,-635.76,15.0115,14.7069,29.7185,False,6,MAX_HOLD,True,True,True,IS
SPY,2014-08-01,2014-08-11,157.8667,158.9964,152,171.72,1.9794,1.9898,3.9692,False,6,RSI_EXIT,True,True,True,IS
XLE,2014-08-01,2014-08-11,30.6264,30.8616,784,184.38,16.0545,16.1897,32.2442,False,6,RSI_EXIT,True,True,True,IS
XLB,2014-09-15,2014-09-17,19.6631,19.8423,1230,220.42,18.3579,18.4766,36.8344,False,2,RSI_EXIT,True,True,False,IS
XLE,2014-09-26,2014-10-06,29.0144,28.2731,835,-618.99,16.4148,16.096,32.5109,False,6,MAX_HOLD,True,True,True,IS
XLE,2014-10-14,2014-10-17,26.0853,26.6425,924,514.83,16.7907,17.073,33.8637,False,3,RSI_EXIT,False,True,False,IS
XLE,2014-12-01,2014-12-04,25.3635,25.8958,954,507.74,17.0587,17.3253,34.3839,False,3,RSI_EXIT,True,True,False,IS
SPY,2014-12-11,2014-12-18,167.9282,168.6093,144,98.09,1.9448,1.9592,3.904,False,5,RSI_EXIT,True,True,True,IS
XLP,2014-12-11,2014-12-18,35.5955,35.9101,683,214.88,15.7141,15.8941,31.6081,False,5,RSI_EXIT,True,True,True,IS
XLB,2014-12-15,2014-12-18,18.6359,19.0902,1299,590.14,18.8919,19.2619,38.1538,False,3,RSI_EXIT,True,True,False,IS
XLK,2014-12-11,2014-12-19,17.9394,18.2584,1355,432.24,19.082,19.3965,38.4785,False,6,RSI_EXIT,True,True,True,IS
XLV,2014-12-17,2014-12-19,55.895,58.5778,427,1145.55,14.2085,14.8242,29.0327,False,2,RSI_EXIT,True,True,False,IS
XLP,2015-01-06,2015-01-08,35.8886,36.4723,691,403.35,16.0501,16.2965,32.3466,False,2,RSI_EXIT,True,True,False,IS
SPY,2015-01-06,2015-01-09,167.3726,170.9146,148,524.22,2.0046,2.0331,4.0377,False,3,RSI_EXIT,True,True,False,IS
XLK,2015-01-06,2015-01-09,17.8749,18.1708,1388,410.63,19.6042,19.8441,39.4484,False,3,RSI_EXIT,True,True,False,IS
XLF,2015-01-06,2015-01-09,15.9457,16.1102,1556,256.07,20.3555,20.5261,40.8816,False,3,RSI_EXIT,True,True,False,IS
XLI,2015-01-06,2015-01-09,45.209,45.8396,548,345.59,15.3203,15.5181,30.8384,False,3,RSI_EXIT,True,True,False,IS
XLF,2015-01-16,2015-01-23,15.2477,15.7879,1653,893.0,21.0423,21.5097,42.552,False,4,RSI_EXIT,True,True,True,IS
XLB,2015-03-09,2015-03-13,20.1623,19.9722,1259,-239.25,19.2112,19.1244,38.3356,False,4,RSI_EXIT,True,True,False,IS
XLK,2015-06-09,2015-06-11,18.6699,18.984,1354,425.24,19.5977,19.8512,39.4488,False,2,RSI_EXIT,True,True,False,IS
XLP,2015-06-05,2015-06-11,35.959,36.0319,704,51.34,16.3435,16.3826,32.7261,False,4,RSI_EXIT,True,True,True,IS
SPY,2015-06-30,2015-07-08,173.2591,172.5294,146,-106.55,2.0154,2.0122,4.0276,False,5,RSI_EXIT,True,True,True,IS
QQQ,2015-06-30,2015-07-09,99.3147,99.3035,255,-2.85,2.6085,2.6073,5.2157,False,6,MAX_HOLD,True,True,True,IS
IWM,2015-06-30,2015-07-09,108.2721,107.1207,234,-269.43,2.499,2.4809,4.9799,False,6,MAX_HOLD,True,True,True,IS
XLK,2015-06-30,2015-07-09,18.4311,18.292,1379,-191.84,19.7868,19.6884,39.4753,False,6,MAX_HOLD,True,True,True,IS
XLB,2015-06-30,2015-07-09,19.5904,19.1302,1298,-597.39,19.4785,19.1831,38.6615,False,6,MAX_HOLD,True,True,True,IS
SPY,2015-07-27,2015-07-29,172.9916,175.0871,144,301.75,1.9887,2.0026,3.9913,False,2,RSI_EXIT,True,True,False,IS
XLI,2015-07-24,2015-07-29,44.2627,44.1913,569,-40.61,15.5969,15.6032,31.2001,False,3,RSI_EXIT,True,True,True,IS
IWM,2015-07-28,2015-07-31,105.0313,106.3391,239,312.56,2.5081,2.5244,5.0325,False,3,RSI_EXIT,True,True,False,IS
XLP,2015-08-21,2015-08-24,36.5725,34.6989,692,-1296.58,16.298,15.6834,31.9814,False,1,STOP_LOSS,False,True,True,IS
XLP,2015-11-09,2015-11-17,37.0126,36.8442,676,-113.8,16.0463,16.0151,32.0614,False,6,RSI_EXIT,True,True,True,IS
QQQ,2015-11-13,2015-11-19,103.3351,105.2774,241,468.09,2.5231,2.5481,5.0712,False,4,RSI_EXIT,False,True,True,IS
XLK,2015-11-13,2015-11-19,19.1361,19.3951,1304,337.69,19.2133,19.3973,38.6106,False,4,RSI_EXIT,False,True,True,IS
QQQ,2016-04-27,2016-05-05,100.0169,98.217,251,-451.78,2.5776,2.5404,5.118,False,6,MAX_HOLD,True,True,True,IS
XLK,2016-04-28,2016-05-06,19.3473,18.7126,1303,-826.96,19.2682,18.8524,38.1206,False,6,MAX_HOLD,True,True,True,IS
XLV,2016-05-02,2016-05-10,59.2008,59.4102,422,88.34,14.7347,14.7625,29.4972,False,6,RSI_EXIT,True,True,True,IS
QQQ,2016-06-14,2016-06-22,100.3895,100.4683,248,19.53,2.5457,2.5303,5.076,False,6,RSI_EXIT,True,True,True,IS
XLP,2016-07-22,2016-07-25,42.6397,42.6636,585,13.99,15.5256,15.5275,31.053,False,1,RSI_EXIT,True,True,True,IS
XLP,2016-07-28,2016-08-02,41.9926,42.1481,594,92.32,15.5635,15.5921,31.1556,False,3,RSI_EXIT,True,True,True,IS
XLI,2016-08-03,2016-08-08,48.5007,49.2769,515,399.76,15.1801,15.3789,30.559,False,3,RSI_EXIT,True,True,True,IS
XLP,2016-08-29,2016-09-06,41.9155,42.1866,597,161.83,15.5571,15.663,31.2201,False,5,RSI_EXIT,True,True,True,IS
SPY,2016-09-12,2016-09-16,181.3969,183.2201,138,251.6,1.964,1.9775,3.9415,False,4,RSI_EXIT,True,True,False,IS
XLF,2016-09-12,2016-09-20,16.2244,16.2844,1546,92.67,20.352,20.4311,40.7831,False,6,MAX_HOLD,True,True,True,IS
XLP,2016-09-12,2016-09-20,40.5446,40.9766,618,267.01,15.7711,15.9199,31.691,False,6,MAX_HOLD,True,True,True,IS
XLI,2016-09-12,2016-09-20,47.9772,48.4775,522,261.15,15.2685,15.4177,30.6862,False,6,MAX_HOLD,True,True,True,IS
XLB,2016-09-12,2016-09-20,19.3985,19.4768,1293,101.23,19.2915,19.3452,38.6367,False,6,MAX_HOLD,True,True,True,IS
SPY,2016-11-02,2016-11-08,180.8196,182.5421,139,239.44,1.966,1.9837,3.9497,False,4,RSI_EXIT,True,True,True,IS
QQQ,2016-11-02,2016-11-08,108.6731,108.839,231,38.33,2.4617,2.4778,4.9396,False,4,RSI_EXIT,True,True,True,IS
XLK,2016-11-02,2016-11-08,21.2874,21.2921,1183,5.53,18.6221,18.6766,37.2987,False,4,RSI_EXIT,True,True,True,IS
XLE,2016-11-01,2016-11-08,23.35,23.2355,1083,-124.04,18.1785,18.1288,36.3073,False,5,RSI_EXIT,True,True,True,IS
XLP,2016-11-07,2016-11-08,40.346,40.3341,623,-7.45,15.7847,15.797,31.5817,False,1,RSI_EXIT,True,True,False,IS
XLK,2016-12-02,2016-12-07,21.0475,21.3644,1202,380.93,18.8278,19.0393,37.8671,False,3,RSI_EXIT,True,True,True,IS
XLV,2017-01-23,2017-01-30,59.7852,59.5694,424,-91.52,14.8949,14.8728,29.7677,False,5,RSI_EXIT,True,True,True,IS
XLE,2017-03-27,2017-03-29,23.1976,23.6042,1090,443.26,18.2365,18.4769,36.7134,False,2,RSI_EXIT,True,True,False,IS
XLF,2017-03-22,2017-03-29,19.7816,20.0303,1282,318.84,19.1909,19.3447,38.5356,False,5,RSI_EXIT,True,True,True,IS
SPY,2017-04-17,2017-04-18,202.1534,202.6519,126,62.81,1.9179,1.9212,3.8391,False,1,RSI_EXIT,True,True,False,IS
QQQ,2017-04-13,2017-04-18,123.0672,123.3268,207,53.75,2.3459,2.3524,4.6983,False,2,RSI_EXIT,True,True,True,IS
XLK,2017-04-12,2017-04-18,24.0655,24.0313,1060,-36.28,18.133,18.1435,36.2766,False,3,RSI_EXIT,True,True,True,IS
XLF,2017-04-17,2017-04-18,19.4097,19.5322,1314,160.88,19.408,19.5091,38.9171,False,1,RSI_EXIT,True,True,False,IS
XLB,2017-04-17,2017-04-21,21.4795,21.7687,1187,343.34,18.8855,19.0627,37.9483,False,4,RSI_EXIT,True,True,False,IS
XLP,2017-05-03,2017-05-05,42.9015,43.2952,597,235.06,15.8826,16.0216,31.9042,False,2,RSI_EXIT,True,True,False,IS
XLP,2017-07-11,2017-07-17,42.8605,43.3131,599,271.09,15.9175,16.0768,31.9943,False,4,RSI_EXIT,True,True,True,IS
XLI,2017-07-26,2017-08-03,59.272,58.8061,434,-202.17,15.1298,15.0056,30.1354,False,6,RSI_EXIT,True,True,True,IS
SPY,2017-08-11,2017-08-15,212.6463,215.194,120,305.71,1.8895,1.9072,3.7966,False,2,RSI_EXIT,True,True,True,IS
IWM,2017-08-11,2017-08-15,121.8821,124.1767,210,481.86,2.3835,2.4179,4.8014,False,2,RSI_EXIT,True,True,True,IS
XLF,2017-08-11,2017-08-15,21.0704,21.4206,1220,427.24,19.024,19.2674,38.2914,False,2,RSI_EXIT,True,True,True,IS
XLP,2017-09-22,2017-09-27,43.1215,43.1953,601,44.38,16.0398,16.0841,32.1238,False,3,RSI_EXIT,True,True,True,IS
QQQ,2017-09-26,2017-09-28,135.7707,136.2953,191,100.2,2.2928,2.2964,4.5893,False,2,RSI_EXIT,True,True,False,IS
XLV,2017-09-27,2017-10-02,70.5771,70.9722,367,145.01,14.8925,14.9641,29.8566,False,3,RSI_EXIT,True,True,True,IS
IWM,2017-10-18,2017-10-19,134.0974,133.4189,193,-130.95,2.2993,2.2929,4.5921,False,1,RSI_EXIT,True,True,False,IS
XLP,2017-10-24,2017-11-01,42.8429,42.3286,606,-311.68,16.0852,15.9676,32.0529,False,6,MAX_HOLD,True,True,True,IS
XLV,2017-10-27,2017-11-06,70.9671,70.5479,365,-153.0,14.8754,14.8143,29.6897,False,6,RSI_EXIT,True,True,True,IS
XLF,2017-11-13,2017-11-16,22.0868,22.378,1172,341.29,18.8672,19.0537,37.9209,False,3,RSI_EXIT,True,True,False,IS
IWM,2017-11-16,2017-11-17,131.1465,132.0556,197,179.09,2.3234,2.3329,4.6563,False,1,RSI_EXIT,True,True,False,IS
XLK,2017-11-16,2017-11-17,29.1381,29.2502,890,99.83,17.5558,17.627,35.1829,False,1,RSI_EXIT,True,True,False,IS
XLI,2017-11-16,2017-11-17,61.1107,61.117,424,2.66,15.1822,15.1878,30.37,False,1,RSI_EXIT,True,True,False,IS
XLE,2017-11-16,2017-11-24,23.4035,23.6482,1108,271.22,18.6377,18.7953,37.433,False,5,RSI_EXIT,True,True,True,IS
XLP,2018-01-04,2018-01-08,45.4466,45.5351,573,50.7,15.9662,15.9914,31.9576,False,2,RSI_EXIT,True,True,True,IS
SPY,2018-02-05,2018-02-08,240.6986,228.6305,108,-1303.36,1.8707,1.808,3.6786,False,3,STOP_LOSS,True,True,False,IS
XLP,2018-02-05,2018-02-13,45.094,43.3,578,-1036.92,16.0978,15.5857,31.6836,False,6,MAX_HOLD,True,True,True,IS
XLI,2018-02-06,2018-02-13,63.62,64.8765,397,498.83,14.7921,15.0697,29.8618,False,5,RSI_EXIT,True,True,True,IS
XLB,2018-02-05,2018-02-13,25.514,25.1182,1021,-404.12,18.3841,18.2505,36.6346,False,6,RSI_EXIT,True,True,True,IS
XLV,2018-02-06,2018-02-14,70.8769,71.6295,357,268.69,14.6292,14.7839,29.4131,False,6,MAX_HOLD,True,True,True,IS
XLB,2018-03-20,2018-03-22,24.8885,24.8191,1031,-71.54,18.2258,18.2528,36.4786,False,2,RSI_EXIT,True,True,False,IS
QQQ,2018-03-20,2018-03-23,158.7197,150.7582,161,-1281.8,2.1381,2.0772,4.2153,False,3,STOP_LOSS,True,True,False,IS
XLK,2018-03-20,2018-03-23,31.5241,29.9078,814,-1315.64,17.0485,16.4181,33.4666,False,3,STOP_LOSS,True,True,False,IS
XLV,2018-03-20,2018-03-23,73.5361,69.7787,349,-1311.32,14.7388,14.1152,28.854,False,3,STOP_LOSS,True,True,False,IS
SPY,2018-03-23,2018-04-02,233.4616,231.9961,107,-156.81,1.8115,1.8091,3.6206,False,5,RSI_EXIT,True,True,True,IS
XLV,2018-03-26,2018-04-02,70.3661,70.7121,352,121.8,14.3372,14.4151,28.7523,False,4,RSI_EXIT,True,True,True,IS
XLF,2018-03-23,2018-04-02,23.7906,23.6536,1059,-145.15,18.036,18.0051,36.0412,False,5,RSI_EXIT,True,True,True,IS
QQQ,2018-03-26,2018-04-04,153.5454,146.3993,161,-1150.53,2.1111,2.0577,4.1689,False,6,MAX_HOLD,True,True,True,IS
XLK,2018-03-26,2018-04-04,30.3802,29.2846,815,-892.97,16.6445,16.2251,32.8696,False,6,MAX_HOLD,True,True,True,IS
XLI,2018-05-01,2018-05-07,63.0544,63.3213,387,103.29,14.28,14.3287,28.6087,False,4,RSI_EXIT,True,True,True,IS
XLF,2018-05-03,2018-05-08,23.2151,23.5678,1049,370.05,17.5215,17.7147,35.2362,False,3,RSI_EXIT,True,True,True,IS
XLE,2018-05-29,2018-05-31,26.143,26.8263,938,641.02,17.0826,17.448,34.5307,False,2,RSI_EXIT,True,True,False,IS
XLB,2018-05-30,2018-06-04,24.8459,25.1888,989,339.13,17.4063,17.6151,35.0214,False,3,RSI_EXIT,True,True,True,IS
XLF,2018-05-30,2018-06-05,23.3525,23.5764,1053,235.72,17.6835,17.8136,35.4971,False,4,RSI_EXIT,True,True,True,IS
XLE,2018-06-18,2018-06-25,26.3124,26.6133,941,283.07,17.2521,17.4162,34.6684,False,5,RSI_EXIT,True,True,True,IS
XLF,2018-06-19,2018-06-27,23.4191,22.9891,1057,-454.54,17.7682,17.5159,35.2841,False,6,MAX_HOLD,True,True,True,IS
XLI,2018-06-19,2018-06-27,64.9225,63.3561,381,-596.8,14.4017,14.0945,28.4962,False,6,MAX_HOLD,True,True,True,IS
XLB,2018-06-20,2018-06-28,25.0983,24.6103,992,-484.09,17.641,17.4029,35.0438,False,6,MAX_HOLD,True,True,True,IS
XLK,2018-06-26,2018-07-03,32.3281,32.6337,759,231.96,16.1594,16.2955,32.4549,False,5,RSI_EXIT,True,True,True,IS
XLF,2018-06-28,2018-07-03,22.7462,23.0839,1075,363.06,17.6671,17.8638,35.531,False,3,RSI_EXIT,True,True,True,IS
SPY,2018-09-10,2018-09-12,256.3206,256.5688,96,23.83,1.7236,1.7241,3.4477,False,2,RSI_EXIT,True,True,False,IS
QQQ,2018-09-10,2018-09-12,173.312,173.9502,142,90.62,1.9758,1.9807,3.9565,False,2,RSI_EXIT,True,True,False,IS
XLK,2018-09-10,2018-09-12,34.3265,34.4816,719,111.5,16.0121,16.0858,32.0979,False,2,RSI_EXIT,True,True,False,IS
XLE,2018-09-07,2018-09-12,25.8004,26.3042,955,481.15,17.2584,17.5182,34.7766,False,3,RSI_EXIT,True,True,True,IS
XLB,2018-10-01,2018-10-03,25.0116,25.2808,990,266.48,17.4839,17.6366,35.1205,False,2,RSI_EXIT,True,True,False,IS
XLF,2018-10-01,2018-10-04,24.0429,24.1819,1031,143.25,17.6248,17.7143,35.3391,False,3,RSI_EXIT,True,True,False,IS
SPY,2018-10-10,2018-10-11,255.7778,242.9545,97,-1243.87,1.7478,1.6857,3.4334,False,1,STOP_LOSS,True,True,False,IS
QQQ,2018-10-08,2018-10-11,171.1171,162.5346,145,-1244.46,2.0048,1.9533,3.958,False,3,STOP_LOSS,True,True,False,IS
XLK,2018-10-09,2018-10-11,33.9346,32.1956,732,-1272.96,16.1722,15.5873,31.7595,False,2,STOP_LOSS,True,True,False,IS
SPY,2018-10-12,2018-10-17,246.8071,250.0442,97,313.99,1.7056,1.7239,3.4294,False,3,RSI_EXIT,False,True,True,IS
IWM,2018-10-11,2018-10-17,141.4943,143.6214,170,361.59,2.1121,2.1416,4.2537,False,4,RSI_EXIT,True,True,True,IS
XLV,2018-10-12,2018-10-17,79.8773,81.6238,300,523.96,13.5988,13.8941,27.4929,False,3,RSI_EXIT,False,True,True,IS
XLI,2018-10-12,2018-10-17,65.8976,66.3586,364,167.78,13.9382,14.0405,27.9786,False,3,RSI_EXIT,False,True,True,IS
XLB,2018-10-10,2018-10-17,23.9299,23.3166,1037,-636.05,17.8409,17.5184,35.3593,False,5,RSI_EXIT,True,True,True,IS
XLE,2018-10-24,2018-10-29,24.7891,23.516,978,-1245.09,17.1969,16.5719,33.7688,False,3,STOP_LOSS,False,True,True,IS
XLI,2018-10-24,2018-10-29,63.4719,60.2276,382,-1239.34,14.1784,13.5551,27.7335,False,3,STOP_LOSS,False,True,True,IS
SPY,2019-03-11,2019-03-12,246.8939,250.2668,80,269.84,1.3999,1.4137,2.8136,False,1,RSI_EXIT,True,True,False,OOS
IWM,2019-03-08,2019-03-12,137.4395,140.6585,145,466.75,1.7663,1.7939,3.5602,False,2,RSI_EXIT,True,True,True,OOS
XLP,2019-03-08,2019-03-12,44.3774,44.892,449,231.07,12.2608,12.3971,24.6579,False,2,RSI_EXIT,True,True,True,OOS
XLI,2019-03-07,2019-03-12,66.2869,66.3165,301,8.93,11.5438,11.5614,23.1051,False,3,RSI_EXIT,True,True,True,OOS
XLE,2019-03-11,2019-03-13,23.2681,23.7255,858,392.52,14.382,14.5939,28.9759,False,2,RSI_EXIT,True,True,False,OOS
XLV,2019-04-15,2019-04-24,79.7844,77.425,254,-599.28,11.4776,11.1964,22.6739,False,6,RSI_EXIT,True,True,True,OOS
QQQ,2019-05-14,2019-05-16,171.919,175.3862,117,405.65,1.6301,1.6533,3.2834,False,2,RSI_EXIT,True,True,False,OOS
XLF,2019-06-03,2019-06-05,22.7651,23.5814,887,724.04,14.6142,15.0097,29.6239,False,2,RSI_EXIT,False,True,False,OOS
XLP,2019-05-30,2019-06-05,46.7379,47.3444,433,262.62,12.3585,12.519,24.8775,False,4,RSI_EXIT,True,True,True,OOS
SPY,2019-08-05,2019-08-09,260.802,264.8297,77,310.13,1.4078,1.4257,2.8335,False,4,RSI_EXIT,True,True,False,OOS
QQQ,2019-08-05,2019-08-09,176.0517,179.7948,115,430.45,1.6307,1.6568,3.2875,False,4,RSI_EXIT,True,True,False,OOS
XLK,2019-08-02,2019-08-09,37.5898,37.1697,543,-228.1,12.9956,12.9409,25.9364,False,5,RSI_EXIT,True,True,True,OOS
XLF,2019-08-06,2019-08-09,23.6562,23.8511,855,166.65,14.4826,14.5845,29.0671,False,3,RSI_EXIT,True,True,False,OOS
XLI,2019-08-06,2019-08-09,66.5556,67.8664,304,398.49,11.764,11.9756,23.7397,False,3,RSI_EXIT,True,True,False,OOS
XLI,2019-09-24,2019-09-27,70.306,70.3062,293,0.05,11.8506,11.8514,23.702,False,3,RSI_EXIT,True,True,False,OOS
SPY,2019-09-25,2019-10-03,269.1636,261.7152,76,-566.08,1.4158,1.3876,2.8034,False,6,MAX_HOLD,True,True,True,OOS
XLF,2019-10-03,2019-10-07,23.7413,24.1851,865,383.82,14.6573,14.8694,29.5267,False,2,RSI_EXIT,True,True,True,OOS
XLI,2019-10-03,2019-10-11,66.8541,68.7664,307,587.09,11.8836,12.2153,24.0989,False,6,RSI_EXIT,True,True,True,OOS
XLB,2019-11-22,2019-11-26,26.0534,26.153,796,79.21,14.4697,14.5263,28.996,False,2,RSI_EXIT,True,True,True,OOS
XLI,2019-12-04,2019-12-09,72.3158,72.8183,287,144.22,11.8742,11.9649,23.8391,False,3,RSI_EXIT,True,True,True,OOS
XLE,2020-01-22,2020-01-27,22.3584,21.2093,929,-1067.51,15.1164,14.6055,29.7219,False,3,STOP_LOSS,True,True,True,OOS
SPY,2020-01-28,2020-01-31,297.0818,298.8144,69,119.55,1.3843,1.3918,2.7762,False,3,RSI_EXIT,True,True,False,OOS
XLF,2020-01-28,2020-01-31,26.772,26.9662,768,149.13,14.1879,14.2851,28.473,False,3,RSI_EXIT,True,True,False,OOS
IWM,2020-01-28,2020-02-05,151.9001,153.7023,135,243.3,1.7364,1.7674,3.5039,False,6,RSI_EXIT,True,True,True,OOS
XLV,2020-01-28,2020-02-05,92.2219,92.39,223,37.48,11.4618,11.5205,22.9823,False,6,RSI_EXIT,True,True,True,OOS
XLB,2020-01-28,2020-02-05,25.9191,26.6144,793,551.36,14.3765,14.7151,29.0916,False,6,RSI_EXIT,True,True,True,OOS
XLI,2020-02-25,2020-02-26,73.7172,69.9507,281,-1058.4,11.898,11.3677,23.2657,False,1,STOP_LOSS,True,True,False,OOS
SPY,2020-02-25,2020-02-27,296.0584,281.2169,70,-1038.91,1.4114,1.3608,2.7722,False,2,STOP_LOSS,True,True,False,OOS
XLV,2020-02-25,2020-02-27,90.911,86.2682,228,-1058.56,11.6342,11.1183,22.7525,False,2,STOP_LOSS,True,True,False,OOS
XLF,2020-02-25,2020-02-27,26.5051,25.1447,784,-1066.61,14.4244,13.9075,28.3319,False,2,STOP_LOSS,True,True,False,OOS
XLB,2020-02-25,2020-02-27,25.8795,24.5507,803,-1067.07,14.6265,14.1121,28.7385,False,2,STOP_LOSS,True,True,False,OOS
SPY,2020-02-28,2020-03-03,263.8521,282.8225,74,1403.82,1.371,1.4473,2.8183,False,2,RSI_EXIT,False,True,True,OOS
XLV,2020-02-28,2020-03-03,82.6099,87.7916,236,1222.89,11.0573,11.7158,22.7731,False,2,RSI_EXIT,False,True,True,OOS
XLB,2020-02-28,2020-03-03,22.7737,24.305,858,1313.82,14.2789,14.977,29.2559,False,2,RSI_EXIT,False,True,True,OOS
XLI,2020-02-27,2020-03-05,68.6539,67.5608,286,-312.62,11.3793,11.2499,22.6292,False,5,RSI_EXIT,True,True,True,OOS
XLF,2020-02-28,2020-03-09,23.4974,20.4411,831,-2539.81,14.0309,12.8248,26.8557,False,6,MAX_HOLD,False,True,True,OOS
XLB,2020-06-12,2020-06-17,24.8135,25.3457,804,427.89,14.3657,14.5688,28.9345,False,3,RSI_EXIT,True,True,True,OOS
XLF,2020-08-24,2020-08-25,22.0866,22.6408,907,502.61,14.6474,14.9147,29.562,False,1,RSI_EXIT,True,True,False,OOS
XLV,2020-09-23,2020-09-28,94.7241,95.1856,212,97.86,11.2163,11.2838,22.5001,False,3,RSI_EXIT,True,True,True,OOS
XLP,2020-09-22,2020-09-28,54.3983,54.9296,370,196.59,12.0275,12.1473,24.1748,False,4,RSI_EXIT,True,True,True,OOS
XLP,2020-10-29,2020-11-03,53.9398,55.2148,371,473.02,11.9873,12.2463,24.2336,False,3,RSI_EXIT,True,True,True,OOS
XLI,2020-10-29,2020-11-03,68.8714,72.6165,290,1086.1,11.5812,12.1605,23.7417,False,3,RSI_EXIT,True,True,True,OOS
XLB,2020-10-29,2020-11-03,27.7142,29.6031,722,1363.83,13.8132,14.5567,28.3699,False,3,RSI_EXIT,True,True,True,OOS
SPY,2020-10-29,2020-11-04,303.0604,315.95,66,850.71,1.3555,1.3986,2.754,False,4,RSI_EXIT,True,True,True,OOS
XLK,2020-10-27,2020-11-04,55.8198,55.8058,361,-5.03,12.0059,12.0496,24.0554,False,6,RSI_EXIT,True,True,True,OOS
IWM,2021-02-01,2021-02-02,194.9643,199.5972,106,491.08,1.6244,1.6497,3.2741,False,1,RSI_EXIT,True,True,False,OOS
XLF,2021-01-26,2021-02-03,27.6132,27.3565,758,-194.65,14.3518,14.2855,28.6373,False,6,RSI_EXIT,True,True,True,OOS
XLI,2021-01-28,2021-02-03,79.6739,80.6636,261,258.33,11.8081,11.9547,23.7628,False,4,RSI_EXIT,True,True,True,OOS
XLB,2021-01-27,2021-02-03,32.4022,32.7015,643,192.48,13.8239,13.9363,27.7602,False,5,RSI_EXIT,True,True,True,OOS
SPY,2021-02-23,2021-02-25,358.1163,363.4224,58,307.76,1.3477,1.3635,2.7112,False,2,RSI_EXIT,True,True,False,OOS
XLK,2021-02-23,2021-02-25,62.8738,64.0817,335,404.66,12.3345,12.5706,24.9051,False,2,RSI_EXIT,True,True,False,OOS
QQQ,2021-02-23,2021-03-02,307.2592,314.2437,68,474.95,1.4221,1.4463,2.8684,False,5,RSI_EXIT,True,True,True,OOS
XLP,2021-03-01,2021-03-08,55.6213,56.4006,382,297.7,12.6153,12.7853,25.4006,False,5,RSI_EXIT,True,True,True,OOS
XLE,2021-03-24,2021-03-25,20.1959,20.02,1059,-186.24,16.1455,16.0636,32.2091,False,1,RSI_EXIT,True,True,False,OOS
IWM,2021-03-25,2021-03-29,196.4289,205.4702,108,976.47,1.6757,1.727,3.4026,False,2,RSI_EXIT,True,True,True,OOS
QQQ,2021-05-05,2021-05-10,322.4469,322.9181,66,31.1,1.4204,1.425,2.8455,False,3,RSI_EXIT,True,True,True,OOS
XLK,2021-05-05,2021-05-10,66.4204,66.5501,324,42.03,12.4928,12.5344,25.0272,False,3,RSI_EXIT,True,True,True,OOS
XLF,2021-06-11,2021-06-18,34.2922,32.5351,629,-1105.24,13.9891,13.4588,27.4479,False,5,STOP_LOSS,True,True,True,OOS
SPY,2021-06-21,2021-06-22,390.5824,394.3278,54,202.25,1.3363,1.346,2.6824,False,1,RSI_EXIT,True,True,False,OOS
XLI,2021-06-21,2021-06-22,93.0988,94.3143,229,278.34,11.8852,12.0355,23.9207,False,1,RSI_EXIT,True,True,False,OOS
IWM,2021-06-21,2021-06-23,210.5468,214.2169,101,370.68,1.6163,1.6341,3.2503,False,2,RSI_EXIT,True,True,False,OOS
XLF,2021-06-21,2021-06-25,32.6328,33.7304,654,717.82,14.0204,14.3965,28.4169,False,4,RSI_EXIT,True,True,False,OOS
XLB,2021-06-18,2021-06-28,36.7816,37.4255,580,373.42,13.6834,13.8968,27.5802,False,6,MAX_HOLD,True,True,True,OOS
IWM,2021-07-20,2021-07-21,199.4113,206.1925,108,732.37,1.6708,1.7118,3.3826,False,1,RSI_EXIT,True,True,False,OOS
SPY,2021-07-20,2021-07-22,398.9037,407.3425,54,455.7,1.36,1.3834,2.7434,False,2,RSI_EXIT,True,True,False,OOS
XLE,2021-07-19,2021-07-22,19.7554,20.6401,1100,973.13,16.5572,17.0598,33.617,False,3,RSI_EXIT,True,True,False,OOS
XLB,2021-07-20,2021-07-22,35.9954,36.9393,603,569.21,13.9985,14.3037,28.3022,False,2,RSI_EXIT,True,True,False,OOS
IWM,2021-08-18,2021-08-24,203.076,207.0101,109,428.81,1.6944,1.7229,3.4174,False,4,RSI_EXIT,True,True,True,OOS
XLE,2021-08-19,2021-08-24,19.4109,20.1407,1144,834.9,16.9776,17.4365,34.414,False,3,RSI_EXIT,True,True,True,OOS
XLF,2021-08-20,2021-08-24,34.4925,35.0088,641,330.97,14.328,14.5098,28.8378,False,2,RSI_EXIT,True,True,True,OOS
XLB,2021-08-20,2021-08-24,37.8963,38.5658,583,390.3,14.0881,14.3036,28.3917,False,2,RSI_EXIT,True,True,True,OOS
SPY,2021-09-13,2021-09-16,420.4192,419.1299,53,-68.33,1.3901,1.3861,2.7762,False,3,RSI_EXIT,True,True,False,OOS
XLK,2021-09-13,2021-09-16,76.1368,75.7949,297,-101.57,12.861,12.8124,25.6734,False,3,RSI_EXIT,True,True,False,OOS
IWM,2021-09-13,2021-09-20,209.7575,204.3133,108,-587.96,1.7263,1.6961,3.4224,False,5,RSI_EXIT,True,True,True,OOS
XLV,2021-09-13,2021-09-21,124.0813,122.3952,182,-306.87,12.2707,12.1085,24.3792,False,6,MAX_HOLD,True,True,True,OOS
